date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2019-12-06 20:50:51,CCHQPress,,4,12,34,".@jeremycorbyn is refusing to even take a position on Brexit - the biggest issue in this election. Without a plan to get Brexit done he simply has no credibility on anything else #BBCDebate",,@jeremycorbyn,#BBCDebate,1203054217277169665,https://twitter.com/CCHQPress/status/1203054217277169665
2019-12-06 20:50:04,CCHQPress,,36,66,169,"As @BorisJohnson says it's ""inconceivable"" to think you could negotiate a deal with the EU if you can't take a position on it. #BBCDebate",,@BorisJohnson,#BBCDebate,1203054021285761024,https://twitter.com/CCHQPress/status/1203054021285761024
2019-12-06 20:47:01,CCHQPress,,45,103,237,"Corbyn pretends to care about Northern Ireland but he has always supported the IRA. Our deal fully protects NI’s place in the Union and the Good Friday Agreement #BackBoris #GetBrexitDone #BBCDebate",,,#BackBoris #GetBrexitDone #BBCDebate,1203053251647676416,https://twitter.com/CCHQPress/status/1203053251647676416
2019-12-06 20:44:59,CCHQPress,,94,226,488,"Don't forget @jeremycorbyn promised to respect the result of the referendum his 2017 manifesto Now he wants another referendum If @UKLabour can't respect the last referendum why would they respect another one? #GetBrexitDone #BackBoris #BBCDebate",,@jeremycorbyn @UKLabour,#GetBrexitDone #BackBoris #BBCDebate,1203052739200241664,https://twitter.com/CCHQPress/status/1203052739200241664
2019-12-06 20:44:26,CCHQPress,jeremycorbyn,22,41,82,"Corbyn promised over and over again to you that Labour would honour the referendum result Turns out that was a lie #BBCDebate",,,#BBCDebate,1203052602344267776,https://twitter.com/CCHQPress/status/1203052602344267776
2019-12-06 20:42:32,CCHQPress,,63,76,210,"All Corbyn offers is months of dither and delay, followed by another two referendums. With @Conservatives we can #GetBrexitDone by January #BackBoris #BBCDebate",,@Conservatives,#GetBrexitDone #BackBoris #BBCDebate,1203052123442831361,https://twitter.com/CCHQPress/status/1203052123442831361
2019-12-06 20:41:16,CCHQPress,,37,72,174,"Trying to work out @jeremycorbyn's position on Brexit #BBCDebate",,@jeremycorbyn,#BBCDebate,1203051805279694848,https://twitter.com/CCHQPress/status/1203051805279694848
2019-12-06 20:39:35,CCHQPress,,26,35,89,"Corbyn refuses to guarantee that we will get Brexit done next year so the country can move on #BBCDebate",,,#BBCDebate,1203051379876679681,https://twitter.com/CCHQPress/status/1203051379876679681
2019-12-06 20:36:15,CCHQPress,,14,28,73,"A Conservative majority government will: Get Brexit done Invest record amounts in the NHS Recruit 20,000 more police and introduce tougher sentences Invest in education, technology, and infrastructure to drive opportunity and prosperity #BBCDebate #BackBoris",,,#BBCDebate #BackBoris,1203050542068572161,https://twitter.com/CCHQPress/status/1203050542068572161
2019-12-06 20:35:48,CCHQPress,,10,7,26,"The only way to unleash the potential of our whole country is to secure a working majority government who will #GetBrexitDone so we can move on - the alternative is a hung parliament with more deadlock, dither and delay #BBCDebate #BackBoris",,,#GetBrexitDone #BBCDebate #BackBoris,1203050430453997569,https://twitter.com/CCHQPress/status/1203050430453997569
2019-12-06 20:34:43,CCHQPress,,46,36,99,".@BorisJohnson makes clear at #BBCDebate that once we #GetBrexitDone we will be able to focus on the people’s priorities: helping the NHS, tackling serious and violent crime, and levelling up funding in schools #BackBoris",,@BorisJohnson,#BBCDebate #GetBrexitDone #BackBoris,1203050156192620545,https://twitter.com/CCHQPress/status/1203050156192620545
2019-12-06 20:25:03,CCHQPress,,65,44,273,"#BBCDebate",,,#BBCDebate,1203047721889914887,https://twitter.com/CCHQPress/status/1203047721889914887
2019-12-06 12:12:19,CCHQPress,,144,121,293,"For past 3.5yrs Britain has been stuck in neutral, unable to move forwards with endless arguments, deadlock & delay Only a vote for @Conservatives will secure working majority govt that will stop chaos in Parliament, end uncertainty, #getBrexitdone &amp; unleash Britain’s potential",,@Conservatives,#getBrexitdone,1202923722853822464,https://twitter.com/CCHQPress/status/1202923722853822464
2019-12-06 11:51:20,CCHQPress,Channel4News,51,173,421,".@joswinson will you get @ChukaUmunna to retract his false comments?",,@joswinson @ChukaUmunna,,1202918440765444098,https://twitter.com/CCHQPress/status/1202918440765444098
2019-12-06 09:48:33,CCHQPress,jeremycorbyn,76,112,246,".@jeremycorbyn promised you over and over again that Labour would honour the result of the referendum He lied to you on that, and he continues to lie about the NHS",,@jeremycorbyn,,1202887541722157056,https://twitter.com/CCHQPress/status/1202887541722157056
2019-12-06 07:22:18,CCHQPress,,93,159,272,".@RLong_Bailey on the airwaves for Labour this morning She used to say “The people of Britain have spoken and we have to respect their decision"" Now, respecting the British people doesn't matter to Labour",,@RLong_Bailey,,1202850739426643968,https://twitter.com/CCHQPress/status/1202850739426643968
2019-12-05 18:25:15,CCHQPress,,155,119,348,"Vote for only party that will #GetBrexitDone so we can move on &amp; focus on your priorities Cutting taxes on workers New hospitals &amp; more funding for NHS Investing more in our schools 20,000 more police With foundation of a strong economy",,,#GetBrexitDone,1202655188584144896,https://twitter.com/CCHQPress/status/1202655188584144896
2019-12-05 15:35:18,CCHQPress,,32,54,157,"We’ll also introduce a stamp duty surcharge for non UK residents when buying res property- this will be invested in tackling rough sleeping We’ll increase taxes on plastic bags to fund environmental measures & increase surcharge for migrants so everyone contributes to our NHS",,,,1202612419136241670,https://twitter.com/CCHQPress/status/1202612419136241670
2019-12-05 15:28:47,CCHQPress,,85,149,389,"Our manifesto does not propose increasing a single tax on UK resident families or companies We’re pausing future corporation tax cuts - & will invest this money in the NHS /1",,,,1202610777640882176,https://twitter.com/CCHQPress/status/1202610777640882176
2019-12-05 08:35:34,CCHQPress,,81,134,267,"Corbyn's Labour can't be trusted to keep us safe We'll #GetBrexitDone, put 20,000 more police on our streets and toughen sentencing laws",,,#GetBrexitDone,1202506786311483392,https://twitter.com/CCHQPress/status/1202506786311483392
2019-12-05 08:28:35,CCHQPress,,637,528,1693,"We'll #GetBrexitDone so we can move on &amp; in 1st 100 days we'll: Cut taxes for workers Enshrine in law our £34 billion pr yr extra for NHS Legislate for funding increase to our schools Change law to end automatic release of serious offenders",,,#GetBrexitDone,1202505028994506752,https://twitter.com/CCHQPress/status/1202505028994506752
2019-12-05 07:41:45,CCHQPress,,42,223,411,"ANOTHER independent organisation says Labour's claims are ""not credible"" You simply can't trust Corbyn with our economy and you can't trust a word he says on Brexit",,,,1202493244141113346,https://twitter.com/CCHQPress/status/1202493244141113346
2019-12-04 16:00:05,CCHQPress,,14,85,105,"Shadow Chancellor John McDonnell signed a letter calling to ‘Disband MI5 and special police squads, disarm the police’ /3",,,,1202256266657247233,https://twitter.com/CCHQPress/status/1202256266657247233
2019-12-04 15:58:30,CCHQPress,,18,84,109,"Shadow Home Secretary Diane Abbott signed an Early Day Motion calling for the abolition of MI5 and Special Branch /2",,,,1202255866432495617,https://twitter.com/CCHQPress/status/1202255866432495617
2019-12-04 15:56:38,CCHQPress,,50,87,149,"Quick thread - people questioning whether Corbyn and his most senior lieutenants really did support disbanding MI5 The SCLV, which Corbyn helped found and topped the steering committee for, called for the 'dissolution of MI5', in their 'where we stand' section /1",,,,1202255397425500165,https://twitter.com/CCHQPress/status/1202255397425500165
2019-12-04 15:30:46,CCHQPress,,132,393,948,"Wow",,,,1202248890554241030,https://twitter.com/CCHQPress/status/1202248890554241030
2019-12-04 11:55:52,CCHQPress,rcolvile,65,144,298,"Labour's latest fantasy economic claims once again eviscerated You'll want to read this thread ",,,,1202194809202642945,https://twitter.com/CCHQPress/status/1202194809202642945
2019-12-04 11:43:56,CCHQPress,,161,262,440,"John McDonnell and Jeremy Corbyn's trillion pound spending spree would bankrupt Britain And the huge black hole in their spending plans would land a £2,400 tax bill on every taxpayer in the UK #costofCorbyn",,,#costofCorbyn,1202191804558446592,https://twitter.com/CCHQPress/status/1202191804558446592
2019-12-04 08:45:12,CCHQPress,politicshome,69,42,100,"Labour’s extreme plans would cost taxpayers billions and mean years of disruption and worse services #costofCorbyn",,,#costofCorbyn,1202146824024399872,https://twitter.com/CCHQPress/status/1202146824024399872
2019-12-04 08:33:21,CCHQPress,,41,90,156,"More warnings from independent experts on Labour's extreme plans Their ideological renationalisation plans would cause years of disruption and hammer people's pensions #costofCorbyn",,,#costofCorbyn,1202143844541882369,https://twitter.com/CCHQPress/status/1202143844541882369
2019-12-04 08:27:52,CCHQPress,,46,74,181,"Our education reforms are improving standards in our schools, so children can get the best start in life #VoteConservative",,,#VoteConservative,1202142463986679808,https://twitter.com/CCHQPress/status/1202142463986679808
2019-12-03 13:29:34,CCHQPress,,262,545,825,"""You'll be with us in Government"" Labour would bring the militant RMT union, behind a 27 day Xmas strike, into government Corbyn and his union baron chums would mean more strikes and more misery and disruption for millions across the country",,,,1201855998102773766,https://twitter.com/CCHQPress/status/1201855998102773766
2019-12-03 10:35:34,CCHQPress,,31,28,59,"Encouraging news Our education reforms are improving standards in our schools, ensuring children can get the best start in life Labour want to turn the clock back, abolish Ofsted and scrap strongly performing academy and free schools",,,,1201812213062868992,https://twitter.com/CCHQPress/status/1201812213062868992
2019-12-03 09:20:44,CCHQPress,,95,178,277,"Labour need to come clean on exactly which road upgrades they would scrap, and how many more strikes there would be under their plans to scrap trade union laws #costofCorbyn",,,#costofCorbyn,1201793379811647488,https://twitter.com/CCHQPress/status/1201793379811647488
2019-12-03 07:47:52,CCHQPress,,393,532,1247,"Yet another example of why Corbyn cannot be trusted with our nation's security He consistently backs our enemies while shunning our allies",,,,1201770009183358977,https://twitter.com/CCHQPress/status/1201770009183358977
2019-12-02 18:49:35,CCHQPress,,172,458,784,"Corbyn's plans to rip up strike laws would let his union baron chums strike at will, causing misery and disruption for millions #costofCorbyn",,,#costofCorbyn,1201574147429720067,https://twitter.com/CCHQPress/status/1201574147429720067
2019-12-02 10:28:19,CCHQPress,,57,106,204,"Labour's Shadow Transport Secretary this morning repeatedly refused to say which road upgrades Labour would scrap and backed a return to secondary picketing @grantshapps ""Corbyn’s Labour would bring Britain grinding to a halt"" #costofCorbyn",,@grantshapps,#costofCorbyn,1201447998993113088,https://twitter.com/CCHQPress/status/1201447998993113088
2019-12-02 07:45:55,CCHQPress,,98,146,223,"More fantasy economics from Labour, this time their Shadow Transport Secretary on @bbc5live , now claiming renationalisation won't cost a penny Read the full cost of Labour's extreme plans and how it will cost you and your family #CostOfCorbyn https://www.costofcorbyn.com/",,@bbc5live,#CostOfCorbyn,1201407131104268289,https://twitter.com/CCHQPress/status/1201407131104268289
2019-12-01 20:45:47,CCHQPress,,74,130,319,"Oh dear - Burgon has nothing to say when asked to defend the record of the Welsh Labour government running the NHS in Wales #ITVDebate",,,#ITVDebate,1201241000359927808,https://twitter.com/CCHQPress/status/1201241000359927808
2019-12-01 20:42:47,CCHQPress,,67,138,326,"Under the @Conservatives, the UK has led the world in tackling climate change We've cut emissions faster than any other G20 country Renewable electricity generation has hit a record high We are the first major economy to legislate for Net Zero #ITVDebate",,@Conservatives,#ITVDebate,1201240244915462146,https://twitter.com/CCHQPress/status/1201240244915462146
2019-12-01 20:39:19,CCHQPress,,88,202,449,"Richard Burgon doesn't know his own manifesto - Labour are committed to introducing a four-day week, which would cause staff shortages at hospitals and could cost the NHS over £6 billion a year #ITVDebate #CostOfCorbyn",,,#ITVDebate #CostOfCorbyn,1201239374622593030,https://twitter.com/CCHQPress/status/1201239374622593030
2019-12-01 20:23:18,CCHQPress,,61,221,459,"When Burgon says only the top 5% would pay, he's not telling the truth about Labour's plans for tax hikes for all #ITVDebate #costofCorbyn",,,#ITVDebate #costofCorbyn,1201235345284698112,https://twitter.com/CCHQPress/status/1201235345284698112
2019-12-01 20:18:05,CCHQPress,Conservatives,27,48,74,"Labour have already admitted who would pay for their reckless spending ""The British people will pay"" #ITVDebate #CostofCorbyn",,,#ITVDebate #CostofCorbyn,1201234031565836298,https://twitter.com/CCHQPress/status/1201234031565836298
2019-12-01 20:08:11,CCHQPress,,44,197,366,"Richard Burgon gets it wrong again. Corbyn DID actually say we should check with Putin if he was behind the Salisbury attack #ITVDebate",,,#ITVDebate,1201231540174372865,https://twitter.com/CCHQPress/status/1201231540174372865
2019-12-01 20:05:44,CCHQPress,,31,44,112,"Trident and our national defences would be up for negotiation in a Corbyn SNP alliance #ITVDebate",,,#ITVDebate,1201230921539686400,https://twitter.com/CCHQPress/status/1201230921539686400
2019-12-01 20:02:42,CCHQPress,,76,278,478,"Corbyn called for the NATO alliance to be closed down - he can’t be trusted with the nation’s security #ITVDebate",,,#ITVDebate,1201230158914568195,https://twitter.com/CCHQPress/status/1201230158914568195
2019-12-01 19:45:37,CCHQPress,,40,56,188,".@RishiSunak After we leave the EU, we can replace freedom of movement with an Australian-style points system, based on what people have to offer rather than where they are from #ITVDebate",,@RishiSunak,#ITVDebate,1201225861367812096,https://twitter.com/CCHQPress/status/1201225861367812096
2019-12-01 19:41:53,CCHQPress,,87,129,431,"Nicola Sturgeon laying down her terms for a second independence referendum as the price for propping up Corbyn's Labour Don't let it happen, #VoteConservative #ITVDebate",,,#VoteConservative #ITVDebate,1201224922506420224,https://twitter.com/CCHQPress/status/1201224922506420224
2019-12-01 19:34:47,CCHQPress,,41,55,220,"Nicola Sturgeon said we wouldn't be able to renegotiate the withdrawal agreement and get a new deal - but Boris did, and with a Conservative majority govt, we'll honour the referendum result and leave the EU with our deal #ITVDebate",,,#ITVDebate,1201223133778337795,https://twitter.com/CCHQPress/status/1201223133778337795
2019-12-01 19:31:32,CCHQPress,,95,140,431,"Richard Burgon comically can't even say if he'd support this new deal Labour claim they'd negotiate - all they offer is more dither, more delay and the whole of next year wasted on two more chaotic referendums #ITVDebate",,,#ITVDebate,1201222317206056961,https://twitter.com/CCHQPress/status/1201222317206056961
2019-12-01 19:16:59,CCHQPress,,79,139,318,".@RishiSunak Our view is that terrorists should serve their full sentence Not everyone agrees #ITVDebate",,@RishiSunak,#ITVDebate,1201218653909323778,https://twitter.com/CCHQPress/status/1201218653909323778
2019-12-01 19:12:12,CCHQPress,,74,45,133,".@RishiSunak We will always back the police and security services, giving them the powers they need to keep us safe #ITVDebate",,@RishiSunak,#ITVDebate,1201217450253180933,https://twitter.com/CCHQPress/status/1201217450253180933
2019-12-01 19:10:30,CCHQPress,,74,159,294,"With Labour, it's taxes for the many, not the few #ITVDebate #CostofCorbyn",,,#ITVDebate #CostofCorbyn,1201217023109402627,https://twitter.com/CCHQPress/status/1201217023109402627
2019-12-01 19:06:18,CCHQPress,,86,48,152,".@RishiSunak Let's end the deadlock and delay, #GetBrexitDone so we can move on and focus on people's priorities - improving and investing in our schools and hospitals, getting 20,000 more police on our streets #ITVDebate #VoteConservative",,@RishiSunak,#GetBrexitDone #ITVDebate #VoteConservative,1201215968069980161,https://twitter.com/CCHQPress/status/1201215968069980161
2019-12-01 10:46:37,CCHQPress,,298,764,1158,"Labour this morning: Corbyn on #Ridge Terrorists should ""not necessarily"" serve full sentences Isis fighters should return simply ""to face questioning"" Shadow Attorney General on #Marr No new prisons places https://www.telegraph.co.uk/news/2019/12/01/terrorists-should-not-forced-serve-full-sentence-prison-jeremy/",,,#Ridge #Marr,1201090218713124864,https://twitter.com/CCHQPress/status/1201090218713124864
2019-12-01 08:48:23,CCHQPress,,66,245,376,"Corbyn on #Ridge: ""I don't think free movement totally could ever come to an end"" ANOTHER Corbyn pledge BROKEN You just can't trust Corbyn to keep to his word",,,#Ridge,1201060461652987904,https://twitter.com/CCHQPress/status/1201060461652987904
